0,1
-3.055854741481213,-1.7790295635266276
-1.7790295635266276,-1.3149913832810527
-1.3149913832810527,-1.4229432779894697
-1.4229432779894697,-0.07266326043334108
-0.07266326043334108,0.16211820527412896
0.16211820527412896,0.5183442396126591
0.5183442396126591,0.6993694259770381
0.6993694259770381,0.7225311152579709
0.7225311152579709,0.8012901852387111
0.8012901852387111,0.2877840514397739
0.2877840514397739,0.8600852908278022
0.8600852908278022,1.3296138623790679
1.3296138623790679,1.5937351993768423
1.5937351993768423,1.0862731439202409
1.0862731439202409,0.41921167114013647
0.41921167114013647,0.3451674503687963
0.3451674503687963,-0.18768437000689
-0.18768437000689,0.474354454042987
0.474354454042987,0.46967860343200063
0.46967860343200063,0.13796938173796908
0.13796938173796908,-0.03619710216357785
-0.03619710216357785,0.001578068800606752
0.001578068800606752,-0.10298713819178394
-0.10298713819178394,-0.22561892697234318
-0.22561892697234318,-0.5750557595234268
-0.5750557595234268,-1.1360788252569745
