embedding,dim,delay,n_points,selected_lambda,MO_H0_n,MO_H0_maxpers,MO_H0_totalpers,MO_H0_meanpers,MO_H1_n,MO_H1_maxpers,MO_H1_totalpers,MO_H1_meanpers,BASE_H0_n,BASE_H0_maxpers,BASE_H0_totalpers,BASE_H0_meanpers,BASE_H1_n,BASE_H1_maxpers,BASE_H1_totalpers,BASE_H1_meanpers,TOPO_H0_n,TOPO_H0_maxpers,TOPO_H0_totalpers,TOPO_H0_meanpers,TOPO_H1_n,TOPO_H1_maxpers,TOPO_H1_totalpers,TOPO_H1_meanpers,H0_bottleneck_baseline,H0_wasserstein_baseline,H1_bottleneck_baseline,H1_wasserstein_baseline,H0_bottleneck_topology_augmented,H0_wasserstein_topology_augmented,H1_bottleneck_topology_augmented,H1_wasserstein_topology_augmented,H1_wasserstein_abs_reduction,H1_wasserstein_pct_reduction,H1_bottleneck_abs_reduction,H1_bottleneck_pct_reduction
"(3,1)",3,1,25,2.0,24,2.055481433868408,17.81806281208992,0.74241928383708,7,0.6197268962860107,1.1870372295379639,0.16957674707685197,24,1.554653525352478,16.193736493587494,0.6747390205661455,7,0.4260373115539551,0.858764111995697,0.12268058742795672,24,1.4318662881851196,14.818298235535622,0.6174290931473175,4,0.23361682891845703,0.5220217108726501,0.13050542771816254,0.5008279085159302,3.0244647562503815,0.30986344814300537,1.197382963477928,0.6236151456832886,3.0456081006971654,0.30986344814300537,0.6467851413792702,0.5505978220986578,45.983435449873696,0.0,0.0
"(2,1)",2,1,26,2.0,25,1.4472205638885498,11.123986929655075,0.444959477186203,2,0.12631350755691528,0.1819554567337036,0.0909777283668518,25,1.3926331996917725,11.909094542264938,0.4763637816905975,5,0.42984652519226074,0.7004926204681396,0.14009852409362794,25,1.3585337400436401,10.252457439899445,0.41009829759597777,4,0.1722736358642578,0.34783482551574707,0.08695870637893677,0.277116596698761,1.732754036784172,0.21492326259613037,0.6239850194344537,0.1867659091949463,1.3773590624332428,0.0861368179321289,0.24256844692112978,0.38141657251332395,61.12591819255842,0.12878644466400146,59.92205920771288
